jun 28, 2024 7:59:26 PM org.apache.karaf.main.Main launch
INFORMACIÓN: Installing and starting initial bundles
jun 28, 2024 7:59:26 PM org.apache.karaf.main.Main launch
INFORMACIÓN: All initial bundles installed and set to start
jun 28, 2024 7:59:26 PM org.apache.karaf.main.lock.SimpleFileLock lock
INFORMACIÓN: Trying to lock C:\Users\USER\Downloads\apache-karaf-4.4.6\apache-karaf-4.4.6\lock
jun 28, 2024 7:59:26 PM org.apache.karaf.main.lock.SimpleFileLock lock
INFORMACIÓN: Lock acquired
jun 28, 2024 7:59:26 PM org.apache.karaf.main.Main$KarafLockCallback lockAcquired
INFORMACIÓN: Lock acquired. Setting startlevel to 100
2024-06-28T19:59:29,603 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.6 |   mvn:org.bouncycastle/bcprov-jdk18on/1.77
2024-06-28T19:59:29,628 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.6 |   mvn:org.bouncycastle/bcutil-jdk18on/1.77
2024-06-28T19:59:29,636 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.6 |   mvn:org.apache.aries.jmx/org.apache.aries.jmx.api/1.1.5
2024-06-28T19:59:29,645 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.6 |   mvn:org.apache.aries.jmx/org.apache.aries.jmx.core/1.1.8
2024-06-28T19:59:29,650 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.6 |   mvn:org.apache.aries.jmx/org.apache.aries.jmx.whiteboard/1.2.0
2024-06-28T19:59:29,657 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.6 |   mvn:org.apache.aries/org.apache.aries.util/1.1.3
2024-06-28T19:59:29,663 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.6 |   mvn:org.apache.karaf.bundle/org.apache.karaf.bundle.core/4.4.6
2024-06-28T19:59:29,671 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.6 |   mvn:org.apache.karaf.config/org.apache.karaf.config.command/4.4.6
2024-06-28T19:59:29,678 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.6 |   mvn:org.apache.karaf.deployer/org.apache.karaf.deployer.features/4.4.6
2024-06-28T19:59:29,685 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.6 |   mvn:org.apache.karaf.deployer/org.apache.karaf.deployer.kar/4.4.6
2024-06-28T19:59:29,690 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.6 |   mvn:org.apache.karaf.deployer/org.apache.karaf.deployer.wrap/4.4.6
2024-06-28T19:59:29,695 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.6 |   mvn:org.apache.karaf.diagnostic/org.apache.karaf.diagnostic.core/4.4.6
2024-06-28T19:59:29,701 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.6 |   mvn:org.apache.karaf/org.apache.karaf.event/4.4.6
2024-06-28T19:59:29,707 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.6 |   mvn:org.apache.karaf.features/org.apache.karaf.features.command/4.4.6
2024-06-28T19:59:29,713 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.6 |   mvn:org.apache.karaf.instance/org.apache.karaf.instance.core/4.4.6
2024-06-28T19:59:29,722 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.6 |   mvn:org.apache.karaf.jaas/org.apache.karaf.jaas.command/4.4.6
2024-06-28T19:59:29,730 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.6 |   mvn:org.apache.karaf.jaas/org.apache.karaf.jaas.config/4.4.6
2024-06-28T19:59:29,737 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.6 |   mvn:org.apache.karaf.jaas/org.apache.karaf.jaas.modules/4.4.6
2024-06-28T19:59:29,745 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.6 |   mvn:org.apache.karaf.kar/org.apache.karaf.kar.core/4.4.6
2024-06-28T19:59:29,751 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.6 |   mvn:org.apache.karaf.log/org.apache.karaf.log.core/4.4.6
2024-06-28T19:59:29,758 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.6 |   mvn:org.apache.karaf.management/org.apache.karaf.management.server/4.4.6
2024-06-28T19:59:29,765 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.6 |   mvn:org.apache.karaf.package/org.apache.karaf.package.core/4.4.6
2024-06-28T19:59:29,772 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.6 |   mvn:org.apache.karaf.service/org.apache.karaf.service.core/4.4.6
2024-06-28T19:59:29,778 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.6 |   mvn:org.apache.karaf.shell/org.apache.karaf.shell.commands/4.4.6
2024-06-28T19:59:29,784 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 19 - org.apache.karaf.features.core - 4.4.6 |   mvn:org.apache.karaf.shell/org.apache.karaf.shell.core/4.4.6
